Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,Request day
983,Airport,,No Cars Available,2016-11-07 18:58:00,,18,Monday
985,City,,No Cars Available,2016-11-07 18:58:00,,18,Monday
987,Airport,,No Cars Available,2016-11-07 18:59:00,,18,Monday
979,Airport,,No Cars Available,2016-11-07 19:00:00,,19,Monday
982,Airport,,No Cars Available,2016-11-07 19:01:00,,19,Monday
977,Airport,,No Cars Available,2016-11-07 19:01:00,,19,Monday
986,Airport,,No Cars Available,2016-11-07 19:01:00,,19,Monday
991,Airport,,No Cars Available,2016-11-07 19:02:00,,19,Monday
978,Airport,,No Cars Available,2016-11-07 19:02:00,,19,Monday
984,Airport,,No Cars Available,2016-11-07 19:02:00,,19,Monday
994,Airport,,No Cars Available,2016-11-07 19:02:00,,19,Monday
988,Airport,,No Cars Available,2016-11-07 19:02:00,,19,Monday
1000,Airport,,No Cars Available,2016-11-07 19:02:00,,19,Monday
990,Airport,,No Cars Available,2016-11-07 19:03:00,,19,Monday
1001,Airport,,No Cars Available,2016-11-07 19:05:00,,19,Monday
997,Airport,,No Cars Available,2016-11-07 19:05:00,,19,Monday
996,Airport,,No Cars Available,2016-11-07 19:10:00,,19,Monday
1009,Airport,,No Cars Available,2016-11-07 19:11:00,,19,Monday
1004,Airport,,No Cars Available,2016-11-07 19:11:00,,19,Monday
1003,Airport,,No Cars Available,2016-11-07 19:12:00,,19,Monday
1016,Airport,,No Cars Available,2016-11-07 19:15:00,,19,Monday
1013,Airport,,No Cars Available,2016-11-07 19:15:00,,19,Monday
1029,Airport,,No Cars Available,2016-11-07 19:16:00,,19,Monday
1017,Airport,,No Cars Available,2016-11-07 19:17:00,,19,Monday
1028,Airport,,No Cars Available,2016-11-07 19:17:00,,19,Monday
1018,Airport,,No Cars Available,2016-11-07 19:17:00,,19,Monday
1023,Airport,,No Cars Available,2016-11-07 19:18:00,,19,Monday
1025,Airport,,No Cars Available,2016-11-07 19:19:00,,19,Monday
1026,Airport,,No Cars Available,2016-11-07 19:19:00,,19,Monday
1021,Airport,,No Cars Available,2016-11-07 19:20:00,,19,Monday
1019,Airport,,No Cars Available,2016-11-07 19:22:00,,19,Monday
1022,Airport,,No Cars Available,2016-11-07 19:22:00,,19,Monday
1031,Airport,,No Cars Available,2016-11-07 19:24:00,,19,Monday
1032,Airport,,No Cars Available,2016-11-07 19:24:00,,19,Monday
1035,Airport,,No Cars Available,2016-11-07 19:29:00,,19,Monday
1033,Airport,,No Cars Available,2016-11-07 19:30:00,,19,Monday
1037,Airport,,No Cars Available,2016-11-07 19:31:00,,19,Monday
1042,Airport,,No Cars Available,2016-11-07 19:33:00,,19,Monday
1036,Airport,,No Cars Available,2016-11-07 19:33:00,,19,Monday
1041,Airport,,No Cars Available,2016-11-07 19:34:00,,19,Monday
1043,Airport,,No Cars Available,2016-11-07 19:34:00,,19,Monday
1038,Airport,,No Cars Available,2016-11-07 19:35:00,,19,Monday
1047,Airport,,No Cars Available,2016-11-07 19:39:00,,19,Monday
1045,City,,No Cars Available,2016-11-07 19:40:00,,19,Monday
1049,Airport,,No Cars Available,2016-11-07 19:40:00,,19,Monday
1048,Airport,,No Cars Available,2016-11-07 19:41:00,,19,Monday
1054,Airport,,No Cars Available,2016-11-07 19:42:00,,19,Monday
1061,Airport,,No Cars Available,2016-11-07 19:44:00,,19,Monday
1053,Airport,,No Cars Available,2016-11-07 19:45:00,,19,Monday
1055,City,,No Cars Available,2016-11-07 19:46:00,,19,Monday
1058,Airport,,No Cars Available,2016-11-07 19:47:00,,19,Monday
1063,Airport,,No Cars Available,2016-11-07 19:51:00,,19,Monday
1062,Airport,,No Cars Available,2016-11-07 19:53:00,,19,Monday
1067,Airport,,No Cars Available,2016-11-07 19:53:00,,19,Monday
1072,Airport,,No Cars Available,2016-11-07 19:54:00,,19,Monday
1069,Airport,,No Cars Available,2016-11-07 19:57:00,,19,Monday
1073,Airport,,No Cars Available,2016-11-07 19:58:00,,19,Monday
1074,Airport,,No Cars Available,2016-11-07 20:00:00,,20,Monday
1079,Airport,,No Cars Available,2016-11-07 20:01:00,,20,Monday
1075,City,,No Cars Available,2016-11-07 20:01:00,,20,Monday
1078,Airport,,No Cars Available,2016-11-07 20:01:00,,20,Monday
1076,Airport,,No Cars Available,2016-11-07 20:02:00,,20,Monday
1090,Airport,,No Cars Available,2016-11-07 20:03:00,,20,Monday
1083,Airport,,No Cars Available,2016-11-07 20:04:00,,20,Monday
1089,Airport,,No Cars Available,2016-11-07 20:05:00,,20,Monday
1091,Airport,,No Cars Available,2016-11-07 20:05:00,,20,Monday
1088,Airport,,No Cars Available,2016-11-07 20:06:00,,20,Monday
1093,Airport,,No Cars Available,2016-11-07 20:06:00,,20,Monday
1082,Airport,,No Cars Available,2016-11-07 20:06:00,,20,Monday
1081,Airport,,No Cars Available,2016-11-07 20:07:00,,20,Monday
1102,Airport,,No Cars Available,2016-11-07 20:08:00,,20,Monday
1087,Airport,,No Cars Available,2016-11-07 20:09:00,,20,Monday
1106,Airport,,No Cars Available,2016-11-07 20:11:00,,20,Monday
1096,Airport,,No Cars Available,2016-11-07 20:11:00,,20,Monday
1095,Airport,,No Cars Available,2016-11-07 20:12:00,,20,Monday
1103,Airport,,No Cars Available,2016-11-07 20:12:00,,20,Monday
1092,Airport,,No Cars Available,2016-11-07 20:14:00,,20,Monday
1099,Airport,,No Cars Available,2016-11-07 20:15:00,,20,Monday
1105,Airport,,No Cars Available,2016-11-07 20:18:00,,20,Monday
1111,Airport,,No Cars Available,2016-11-07 20:22:00,,20,Monday
1121,Airport,,No Cars Available,2016-11-07 20:23:00,,20,Monday
1124,Airport,,No Cars Available,2016-11-07 20:23:00,,20,Monday
1118,Airport,,No Cars Available,2016-11-07 20:23:00,,20,Monday
1132,City,,No Cars Available,2016-11-07 20:26:00,,20,Monday
1126,Airport,,No Cars Available,2016-11-07 20:28:00,,20,Monday
1120,Airport,,No Cars Available,2016-11-07 20:29:00,,20,Monday
1122,Airport,,No Cars Available,2016-11-07 20:29:00,,20,Monday
1125,City,,No Cars Available,2016-11-07 20:29:00,,20,Monday
1127,Airport,,No Cars Available,2016-11-07 20:30:00,,20,Monday
1128,Airport,,No Cars Available,2016-11-07 20:30:00,,20,Monday
1140,Airport,,No Cars Available,2016-11-07 20:31:00,,20,Monday
1139,Airport,,No Cars Available,2016-11-07 20:33:00,,20,Monday
1131,Airport,,No Cars Available,2016-11-07 20:35:00,,20,Monday
1143,Airport,,No Cars Available,2016-11-07 20:37:00,,20,Monday
1141,Airport,,No Cars Available,2016-11-07 20:38:00,,20,Monday
1145,Airport,,No Cars Available,2016-11-07 20:40:00,,20,Monday
1153,Airport,,No Cars Available,2016-11-07 20:40:00,,20,Monday
1146,Airport,,No Cars Available,2016-11-07 20:40:00,,20,Monday
1144,Airport,,No Cars Available,2016-11-07 20:41:00,,20,Monday
1149,Airport,,No Cars Available,2016-11-07 20:43:00,,20,Monday
1158,Airport,,No Cars Available,2016-11-07 20:44:00,,20,Monday
1148,City,,No Cars Available,2016-11-07 20:45:00,,20,Monday
1159,Airport,,No Cars Available,2016-11-07 20:45:00,,20,Monday
1150,Airport,,No Cars Available,2016-11-07 20:45:00,,20,Monday
1155,Airport,,No Cars Available,2016-11-07 20:46:00,,20,Monday
1160,Airport,,No Cars Available,2016-11-07 20:47:00,,20,Monday
1157,Airport,,No Cars Available,2016-11-07 20:47:00,,20,Monday
1161,Airport,,No Cars Available,2016-11-07 20:47:00,,20,Monday
1154,Airport,,No Cars Available,2016-11-07 20:47:00,,20,Monday
1168,Airport,,No Cars Available,2016-11-07 20:48:00,,20,Monday
1165,City,,No Cars Available,2016-11-07 20:48:00,,20,Monday
1166,Airport,,No Cars Available,2016-11-07 20:49:00,,20,Monday
1169,Airport,,No Cars Available,2016-11-07 20:54:00,,20,Monday
1173,Airport,,No Cars Available,2016-11-07 20:57:00,,20,Monday
1174,Airport,,No Cars Available,2016-11-07 20:58:00,,20,Monday
1182,Airport,,No Cars Available,2016-11-07 21:00:00,,21,Monday
1176,Airport,,No Cars Available,2016-11-07 21:01:00,,21,Monday
1177,Airport,,No Cars Available,2016-11-07 21:03:00,,21,Monday
1185,Airport,,No Cars Available,2016-11-07 21:05:00,,21,Monday
1189,Airport,,No Cars Available,2016-11-07 21:08:00,,21,Monday
1191,Airport,,No Cars Available,2016-11-07 21:10:00,,21,Monday
1188,City,,No Cars Available,2016-11-07 21:14:00,,21,Monday
1192,Airport,,No Cars Available,2016-11-07 21:15:00,,21,Monday
1195,Airport,,No Cars Available,2016-11-07 21:15:00,,21,Monday
1194,Airport,,No Cars Available,2016-11-07 21:15:00,,21,Monday
1198,Airport,,No Cars Available,2016-11-07 21:16:00,,21,Monday
1193,Airport,,No Cars Available,2016-11-07 21:17:00,,21,Monday
1204,Airport,,No Cars Available,2016-11-07 21:18:00,,21,Monday
1201,Airport,,No Cars Available,2016-11-07 21:19:00,,21,Monday
1205,Airport,,No Cars Available,2016-11-07 21:20:00,,21,Monday
1211,Airport,,No Cars Available,2016-11-07 21:25:00,,21,Monday
1213,Airport,,No Cars Available,2016-11-07 21:26:00,,21,Monday
1219,Airport,,No Cars Available,2016-11-07 21:26:00,,21,Monday
1218,Airport,,No Cars Available,2016-11-07 21:26:00,,21,Monday
1208,Airport,,No Cars Available,2016-11-07 21:28:00,,21,Monday
1220,Airport,,No Cars Available,2016-11-07 21:29:00,,21,Monday
1212,Airport,,No Cars Available,2016-11-07 21:29:00,,21,Monday
1223,Airport,,No Cars Available,2016-11-07 21:29:00,,21,Monday
1222,Airport,,No Cars Available,2016-11-07 21:29:00,,21,Monday
1209,Airport,,No Cars Available,2016-11-07 21:30:00,,21,Monday
1239,Airport,,No Cars Available,2016-11-07 21:34:00,,21,Monday
1221,Airport,,No Cars Available,2016-11-07 21:35:00,,21,Monday
1229,Airport,,No Cars Available,2016-11-07 21:35:00,,21,Monday
1242,Airport,,No Cars Available,2016-11-07 21:36:00,,21,Monday
1237,Airport,,No Cars Available,2016-11-07 21:37:00,,21,Monday
1225,Airport,,No Cars Available,2016-11-07 21:37:00,,21,Monday
1224,Airport,,No Cars Available,2016-11-07 21:38:00,,21,Monday
1243,Airport,,No Cars Available,2016-11-07 21:38:00,,21,Monday
1232,Airport,,No Cars Available,2016-11-07 21:39:00,,21,Monday
1236,Airport,,No Cars Available,2016-11-07 21:39:00,,21,Monday
1226,City,,No Cars Available,2016-11-07 21:39:00,,21,Monday
1230,Airport,,No Cars Available,2016-11-07 21:42:00,,21,Monday
1240,Airport,,No Cars Available,2016-11-07 21:43:00,,21,Monday
1235,Airport,,No Cars Available,2016-11-07 21:43:00,,21,Monday
1248,Airport,,No Cars Available,2016-11-07 21:44:00,,21,Monday
1234,Airport,,No Cars Available,2016-11-07 21:45:00,,21,Monday
1246,Airport,,No Cars Available,2016-11-07 21:47:00,,21,Monday
1249,Airport,,No Cars Available,2016-11-07 21:49:00,,21,Monday
1250,Airport,,No Cars Available,2016-11-07 21:50:00,,21,Monday
1255,Airport,,No Cars Available,2016-11-07 21:54:00,,21,Monday
1257,Airport,,No Cars Available,2016-11-07 21:55:00,,21,Monday
1256,Airport,,No Cars Available,2016-11-07 21:55:00,,21,Monday
1259,Airport,,No Cars Available,2016-11-07 21:58:00,,21,Monday
1253,Airport,,No Cars Available,2016-11-07 21:58:00,,21,Monday
1269,Airport,,No Cars Available,2016-11-07 21:59:00,,21,Monday
1270,Airport,,No Cars Available,2016-11-07 22:00:00,,22,Monday
1261,Airport,,No Cars Available,2016-11-07 22:01:00,,22,Monday
1263,Airport,,No Cars Available,2016-11-07 22:02:00,,22,Monday
1265,Airport,,No Cars Available,2016-11-07 22:02:00,,22,Monday
1276,Airport,,No Cars Available,2016-11-07 22:04:00,,22,Monday
1268,Airport,,No Cars Available,2016-11-07 22:04:00,,22,Monday
1264,Airport,,No Cars Available,2016-11-07 22:05:00,,22,Monday
1282,Airport,,No Cars Available,2016-11-07 22:08:00,,22,Monday
1280,Airport,,No Cars Available,2016-11-07 22:09:00,,22,Monday
1284,Airport,,No Cars Available,2016-11-07 22:17:00,,22,Monday
1288,City,,No Cars Available,2016-11-07 22:20:00,,22,Monday
1287,Airport,,No Cars Available,2016-11-07 22:20:00,,22,Monday
1292,City,,No Cars Available,2016-11-07 22:23:00,,22,Monday
1291,City,,No Cars Available,2016-11-07 22:25:00,,22,Monday
1298,City,,No Cars Available,2016-11-07 22:28:00,,22,Monday
1302,City,,No Cars Available,2016-11-07 22:30:00,,22,Monday
1305,City,,No Cars Available,2016-11-07 22:31:00,,22,Monday
1304,City,,No Cars Available,2016-11-07 22:35:00,,22,Monday
1311,City,,No Cars Available,2016-11-07 22:49:00,,22,Monday
1313,Airport,,No Cars Available,2016-11-07 22:50:00,,22,Monday
1323,City,,No Cars Available,2016-11-07 23:00:00,,23,Monday
1322,Airport,,No Cars Available,2016-11-07 23:04:00,,23,Monday
1328,Airport,,No Cars Available,2016-11-07 23:07:00,,23,Monday
1327,Airport,,No Cars Available,2016-11-07 23:10:00,,23,Monday
1331,Airport,,No Cars Available,2016-11-07 23:13:00,,23,Monday
1332,City,,No Cars Available,2016-11-07 23:14:00,,23,Monday
1334,City,,No Cars Available,2016-11-07 23:19:00,,23,Monday
1335,City,,No Cars Available,2016-11-07 23:20:00,,23,Monday
1337,Airport,,No Cars Available,2016-11-07 23:22:00,,23,Monday
1342,City,,No Cars Available,2016-11-07 23:30:00,,23,Monday
1348,City,,No Cars Available,2016-11-07 23:42:00,,23,Monday
1347,City,,No Cars Available,2016-11-07 23:44:00,,23,Monday
1355,Airport,,No Cars Available,2016-11-07 23:45:00,,23,Monday
1352,Airport,,No Cars Available,2016-11-07 23:49:00,,23,Monday
1357,City,,No Cars Available,2016-11-07 23:52:00,,23,Monday
1358,City,,No Cars Available,2016-11-07 23:57:00,,23,Monday
1361,City,,No Cars Available,2016-11-07 23:58:00,,23,Monday
2682,Airport,,No Cars Available,2016-12-07 00:10:00,,0,Wednesday
2680,City,,No Cars Available,2016-12-07 00:12:00,,0,Wednesday
1370,Airport,,No Cars Available,2016-12-07 00:22:00,,0,Wednesday
1372,City,,No Cars Available,2016-12-07 00:28:00,,0,Wednesday
1373,City,,No Cars Available,2016-12-07 00:34:00,,0,Wednesday
1375,City,,No Cars Available,2016-12-07 00:38:00,,0,Wednesday
1374,Airport,,No Cars Available,2016-12-07 00:40:00,,0,Wednesday
1376,Airport,,No Cars Available,2016-12-07 00:40:00,,0,Wednesday
1379,Airport,,No Cars Available,2016-12-07 00:58:00,,0,Wednesday
1378,Airport,,No Cars Available,2016-12-07 00:59:00,,0,Wednesday
1385,Airport,,No Cars Available,2016-12-07 01:28:00,,1,Wednesday
1388,City,,No Cars Available,2016-12-07 01:47:00,,1,Wednesday
1389,Airport,,No Cars Available,2016-12-07 01:54:00,,1,Wednesday
1390,Airport,,No Cars Available,2016-12-07 02:03:00,,2,Wednesday
1392,City,,No Cars Available,2016-12-07 02:08:00,,2,Wednesday
1393,City,,No Cars Available,2016-12-07 02:08:00,,2,Wednesday
1391,City,,No Cars Available,2016-12-07 02:09:00,,2,Wednesday
1394,Airport,,No Cars Available,2016-12-07 02:13:00,,2,Wednesday
1395,Airport,,No Cars Available,2016-12-07 02:24:00,,2,Wednesday
1396,Airport,,No Cars Available,2016-12-07 02:26:00,,2,Wednesday
1397,City,,No Cars Available,2016-12-07 02:33:00,,2,Wednesday
1398,City,,No Cars Available,2016-12-07 02:33:00,,2,Wednesday
1400,Airport,,No Cars Available,2016-12-07 02:36:00,,2,Wednesday
1404,Airport,,No Cars Available,2016-12-07 02:56:00,,2,Wednesday
1405,Airport,,No Cars Available,2016-12-07 02:57:00,,2,Wednesday
1409,Airport,,No Cars Available,2016-12-07 03:13:00,,3,Wednesday
1407,Airport,,No Cars Available,2016-12-07 03:13:00,,3,Wednesday
1411,City,,No Cars Available,2016-12-07 03:19:00,,3,Wednesday
1412,Airport,,No Cars Available,2016-12-07 03:19:00,,3,Wednesday
1415,Airport,,No Cars Available,2016-12-07 03:23:00,,3,Wednesday
1416,City,,No Cars Available,2016-12-07 03:25:00,,3,Wednesday
1413,City,,No Cars Available,2016-12-07 03:31:00,,3,Wednesday
1418,Airport,,No Cars Available,2016-12-07 03:51:00,,3,Wednesday
1420,City,,No Cars Available,2016-12-07 04:02:00,,4,Wednesday
1421,City,,No Cars Available,2016-12-07 04:05:00,,4,Wednesday
1423,Airport,,No Cars Available,2016-12-07 04:15:00,,4,Wednesday
1427,Airport,,No Cars Available,2016-12-07 04:28:00,,4,Wednesday
1424,Airport,,No Cars Available,2016-12-07 04:29:00,,4,Wednesday
1428,Airport,,No Cars Available,2016-12-07 04:35:00,,4,Wednesday
1431,Airport,,No Cars Available,2016-12-07 04:40:00,,4,Wednesday
1432,City,,No Cars Available,2016-12-07 04:40:00,,4,Wednesday
1430,City,,No Cars Available,2016-12-07 04:42:00,,4,Wednesday
1440,Airport,,No Cars Available,2016-12-07 04:44:00,,4,Wednesday
1438,City,,No Cars Available,2016-12-07 04:44:00,,4,Wednesday
1433,City,,No Cars Available,2016-12-07 04:46:00,,4,Wednesday
1448,City,,No Cars Available,2016-12-07 04:48:00,,4,Wednesday
1441,City,,No Cars Available,2016-12-07 04:49:00,,4,Wednesday
1443,City,,No Cars Available,2016-12-07 04:50:00,,4,Wednesday
1460,City,,No Cars Available,2016-12-07 04:56:00,,4,Wednesday
1463,City,,No Cars Available,2016-12-07 05:02:00,,5,Wednesday
1466,City,,No Cars Available,2016-12-07 05:06:00,,5,Wednesday
1470,City,,No Cars Available,2016-12-07 05:06:00,,5,Wednesday
1473,City,,No Cars Available,2016-12-07 05:18:00,,5,Wednesday
1482,City,,No Cars Available,2016-12-07 05:22:00,,5,Wednesday
1494,City,,No Cars Available,2016-12-07 05:29:00,,5,Wednesday
1512,City,,No Cars Available,2016-12-07 05:45:00,,5,Wednesday
1523,City,,No Cars Available,2016-12-07 05:49:00,,5,Wednesday
1522,City,,No Cars Available,2016-12-07 05:52:00,,5,Wednesday
1530,City,,No Cars Available,2016-12-07 05:52:00,,5,Wednesday
1542,City,,No Cars Available,2016-12-07 05:54:00,,5,Wednesday
1535,City,,No Cars Available,2016-12-07 05:58:00,,5,Wednesday
1546,City,,No Cars Available,2016-12-07 06:02:00,,6,Wednesday
1552,City,,No Cars Available,2016-12-07 06:05:00,,6,Wednesday
1538,City,,No Cars Available,2016-12-07 06:06:00,,6,Wednesday
1547,City,,No Cars Available,2016-12-07 06:07:00,,6,Wednesday
1556,City,,No Cars Available,2016-12-07 06:10:00,,6,Wednesday
1579,City,,No Cars Available,2016-12-07 06:28:00,,6,Wednesday
1570,Airport,,No Cars Available,2016-12-07 06:28:00,,6,Wednesday
1580,City,,No Cars Available,2016-12-07 06:29:00,,6,Wednesday
1586,City,,No Cars Available,2016-12-07 06:29:00,,6,Wednesday
1583,City,,No Cars Available,2016-12-07 06:30:00,,6,Wednesday
1593,City,,No Cars Available,2016-12-07 06:30:00,,6,Wednesday
1590,City,,No Cars Available,2016-12-07 06:35:00,,6,Wednesday
1605,City,,No Cars Available,2016-12-07 06:39:00,,6,Wednesday
1602,City,,No Cars Available,2016-12-07 06:41:00,,6,Wednesday
1609,City,,No Cars Available,2016-12-07 06:43:00,,6,Wednesday
1610,City,,No Cars Available,2016-12-07 06:45:00,,6,Wednesday
1608,City,,No Cars Available,2016-12-07 06:50:00,,6,Wednesday
1622,City,,No Cars Available,2016-12-07 06:55:00,,6,Wednesday
1631,City,,No Cars Available,2016-12-07 07:04:00,,7,Wednesday
1624,Airport,,No Cars Available,2016-12-07 07:04:00,,7,Wednesday
1639,City,,No Cars Available,2016-12-07 07:12:00,,7,Wednesday
1646,City,,No Cars Available,2016-12-07 07:18:00,,7,Wednesday
1673,City,,No Cars Available,2016-12-07 07:46:00,,7,Wednesday
1685,City,,No Cars Available,2016-12-07 07:47:00,,7,Wednesday
1717,City,,No Cars Available,2016-12-07 08:07:00,,8,Wednesday
1716,City,,No Cars Available,2016-12-07 08:07:00,,8,Wednesday
1710,City,,No Cars Available,2016-12-07 08:11:00,,8,Wednesday
1711,City,,No Cars Available,2016-12-07 08:12:00,,8,Wednesday
1715,City,,No Cars Available,2016-12-07 08:13:00,,8,Wednesday
1719,City,,No Cars Available,2016-12-07 08:14:00,,8,Wednesday
1720,City,,No Cars Available,2016-12-07 08:16:00,,8,Wednesday
1727,City,,No Cars Available,2016-12-07 08:17:00,,8,Wednesday
1729,City,,No Cars Available,2016-12-07 08:19:00,,8,Wednesday
1731,City,,No Cars Available,2016-12-07 08:26:00,,8,Wednesday
1736,City,,No Cars Available,2016-12-07 08:26:00,,8,Wednesday
1746,City,,No Cars Available,2016-12-07 08:30:00,,8,Wednesday
1737,City,,No Cars Available,2016-12-07 08:30:00,,8,Wednesday
1740,City,,No Cars Available,2016-12-07 08:32:00,,8,Wednesday
1752,City,,No Cars Available,2016-12-07 08:36:00,,8,Wednesday
1753,City,,No Cars Available,2016-12-07 08:39:00,,8,Wednesday
1750,City,,No Cars Available,2016-12-07 08:43:00,,8,Wednesday
1760,City,,No Cars Available,2016-12-07 08:45:00,,8,Wednesday
1761,Airport,,No Cars Available,2016-12-07 08:48:00,,8,Wednesday
1765,Airport,,No Cars Available,2016-12-07 08:48:00,,8,Wednesday
1768,City,,No Cars Available,2016-12-07 08:53:00,,8,Wednesday
1764,City,,No Cars Available,2016-12-07 08:54:00,,8,Wednesday
1779,Airport,,No Cars Available,2016-12-07 08:55:00,,8,Wednesday
1785,City,,No Cars Available,2016-12-07 09:03:00,,9,Wednesday
1783,City,,No Cars Available,2016-12-07 09:06:00,,9,Wednesday
1792,City,,No Cars Available,2016-12-07 09:10:00,,9,Wednesday
1799,City,,No Cars Available,2016-12-07 09:11:00,,9,Wednesday
1803,City,,No Cars Available,2016-12-07 09:13:00,,9,Wednesday
1806,City,,No Cars Available,2016-12-07 09:15:00,,9,Wednesday
1813,Airport,,No Cars Available,2016-12-07 09:19:00,,9,Wednesday
1823,City,,No Cars Available,2016-12-07 09:31:00,,9,Wednesday
1822,City,,No Cars Available,2016-12-07 09:31:00,,9,Wednesday
1824,City,,No Cars Available,2016-12-07 09:31:00,,9,Wednesday
1856,Airport,,No Cars Available,2016-12-07 09:45:00,,9,Wednesday
1847,City,,No Cars Available,2016-12-07 09:45:00,,9,Wednesday
1857,City,,No Cars Available,2016-12-07 09:46:00,,9,Wednesday
1855,City,,No Cars Available,2016-12-07 09:50:00,,9,Wednesday
1859,City,,No Cars Available,2016-12-07 09:54:00,,9,Wednesday
1862,Airport,,No Cars Available,2016-12-07 09:56:00,,9,Wednesday
1869,City,,No Cars Available,2016-12-07 09:57:00,,9,Wednesday
1878,City,,No Cars Available,2016-12-07 10:01:00,,10,Wednesday
1872,City,,No Cars Available,2016-12-07 10:02:00,,10,Wednesday
1879,City,,No Cars Available,2016-12-07 10:02:00,,10,Wednesday
1884,Airport,,No Cars Available,2016-12-07 10:09:00,,10,Wednesday
1892,Airport,,No Cars Available,2016-12-07 10:22:00,,10,Wednesday
1905,City,,No Cars Available,2016-12-07 10:33:00,,10,Wednesday
1904,City,,No Cars Available,2016-12-07 10:35:00,,10,Wednesday
1912,Airport,,No Cars Available,2016-12-07 10:44:00,,10,Wednesday
1913,Airport,,No Cars Available,2016-12-07 10:47:00,,10,Wednesday
1917,City,,No Cars Available,2016-12-07 10:50:00,,10,Wednesday
1922,Airport,,No Cars Available,2016-12-07 11:03:00,,11,Wednesday
1926,City,,No Cars Available,2016-12-07 11:10:00,,11,Wednesday
1936,City,,No Cars Available,2016-12-07 11:17:00,,11,Wednesday
1933,City,,No Cars Available,2016-12-07 11:21:00,,11,Wednesday
1943,City,,No Cars Available,2016-12-07 11:22:00,,11,Wednesday
1951,Airport,,No Cars Available,2016-12-07 11:29:00,,11,Wednesday
1944,City,,No Cars Available,2016-12-07 11:30:00,,11,Wednesday
1965,City,,No Cars Available,2016-12-07 11:59:00,,11,Wednesday
1964,City,,No Cars Available,2016-12-07 12:02:00,,12,Wednesday
1967,City,,No Cars Available,2016-12-07 12:10:00,,12,Wednesday
1970,Airport,,No Cars Available,2016-12-07 12:14:00,,12,Wednesday
1980,Airport,,No Cars Available,2016-12-07 12:23:00,,12,Wednesday
1987,City,,No Cars Available,2016-12-07 12:31:00,,12,Wednesday
1988,Airport,,No Cars Available,2016-12-07 12:33:00,,12,Wednesday
1990,City,,No Cars Available,2016-12-07 12:40:00,,12,Wednesday
1992,City,,No Cars Available,2016-12-07 12:44:00,,12,Wednesday
1998,City,,No Cars Available,2016-12-07 12:57:00,,12,Wednesday
2002,City,,No Cars Available,2016-12-07 13:06:00,,13,Wednesday
2004,Airport,,No Cars Available,2016-12-07 13:20:00,,13,Wednesday
2006,Airport,,No Cars Available,2016-12-07 13:22:00,,13,Wednesday
2005,Airport,,No Cars Available,2016-12-07 13:22:00,,13,Wednesday
2012,Airport,,No Cars Available,2016-12-07 13:28:00,,13,Wednesday
2015,City,,No Cars Available,2016-12-07 13:39:00,,13,Wednesday
2021,Airport,,No Cars Available,2016-12-07 13:47:00,,13,Wednesday
2023,Airport,,No Cars Available,2016-12-07 13:53:00,,13,Wednesday
2027,City,,No Cars Available,2016-12-07 14:09:00,,14,Wednesday
2028,City,,No Cars Available,2016-12-07 14:13:00,,14,Wednesday
2036,City,,No Cars Available,2016-12-07 14:18:00,,14,Wednesday
2038,City,,No Cars Available,2016-12-07 14:26:00,,14,Wednesday
2054,City,,No Cars Available,2016-12-07 14:48:00,,14,Wednesday
2051,City,,No Cars Available,2016-12-07 14:48:00,,14,Wednesday
2056,City,,No Cars Available,2016-12-07 14:57:00,,14,Wednesday
2059,City,,No Cars Available,2016-12-07 14:59:00,,14,Wednesday
2058,Airport,,No Cars Available,2016-12-07 15:04:00,,15,Wednesday
2063,City,,No Cars Available,2016-12-07 15:08:00,,15,Wednesday
2066,Airport,,No Cars Available,2016-12-07 15:12:00,,15,Wednesday
2071,City,,No Cars Available,2016-12-07 15:19:00,,15,Wednesday
2072,Airport,,No Cars Available,2016-12-07 15:21:00,,15,Wednesday
2081,Airport,,No Cars Available,2016-12-07 15:37:00,,15,Wednesday
2080,City,,No Cars Available,2016-12-07 15:39:00,,15,Wednesday
2091,City,,No Cars Available,2016-12-07 15:53:00,,15,Wednesday
2092,City,,No Cars Available,2016-12-07 15:55:00,,15,Wednesday
2093,City,,No Cars Available,2016-12-07 15:56:00,,15,Wednesday
2090,City,,No Cars Available,2016-12-07 15:57:00,,15,Wednesday
2100,City,,No Cars Available,2016-12-07 16:08:00,,16,Wednesday
2115,City,,No Cars Available,2016-12-07 16:41:00,,16,Wednesday
2121,City,,No Cars Available,2016-12-07 16:48:00,,16,Wednesday
2127,City,,No Cars Available,2016-12-07 17:02:00,,17,Wednesday
2132,Airport,,No Cars Available,2016-12-07 17:06:00,,17,Wednesday
2128,Airport,,No Cars Available,2016-12-07 17:06:00,,17,Wednesday
2140,City,,No Cars Available,2016-12-07 17:09:00,,17,Wednesday
2142,Airport,,No Cars Available,2016-12-07 17:13:00,,17,Wednesday
2133,Airport,,No Cars Available,2016-12-07 17:16:00,,17,Wednesday
2138,Airport,,No Cars Available,2016-12-07 17:17:00,,17,Wednesday
2139,City,,No Cars Available,2016-12-07 17:17:00,,17,Wednesday
2141,Airport,,No Cars Available,2016-12-07 17:18:00,,17,Wednesday
2149,Airport,,No Cars Available,2016-12-07 17:18:00,,17,Wednesday
2145,Airport,,No Cars Available,2016-12-07 17:19:00,,17,Wednesday
2153,City,,No Cars Available,2016-12-07 17:19:00,,17,Wednesday
2144,Airport,,No Cars Available,2016-12-07 17:21:00,,17,Wednesday
